B072MQRRTR;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-SM-G950U-Midnight-Black/dp/B072MQRRTR;https://m.media-amazon.com/images/I/61vwY-jDs2L._AC_UY218_ML3_.jpg;3.2;https://www.amazon.com/product-reviews/B072MQRRTR;9;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
B072QR6NKG;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-64GB-SM-G950U-Orchid/dp/B072QR6NKG;https://m.media-amazon.com/images/I/61NujdfWCyL._AC_UY218_ML3_.jpg;3.9;https://www.amazon.com/product-reviews/B072QR6NKG;11;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
B074P62MW8;Sony;XperiaXZ1;https://www.amazon.com/Sony-Xperia-Factory-Unlocked-Phone/dp/B074P62MW8;https://m.media-amazon.com/images/I/71yVGahtSCL._AC_UY218_ML3_.jpg;3.8;https://www.amazon.com/product-reviews/B074P62MW8;81;Android 8.0;5.2;1080x1920;2700;Li-Ion;4;2017-08-31;155;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;260
B074PYHP6Q;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-SM-G950UZVAATT-Certified-Refurbished/dp/B074PYHP6Q;https://m.media-amazon.com/images/I/31v5aV2Zb+L._AC_UY218_ML3_.jpg;2.8;https://www.amazon.com/product-reviews/B074PYHP6Q;4;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
B07536MYBQ;Samsung;GalaxyNote8;https://www.amazon.com/Samsung-Galaxy-Unlocked-Android-Megapixel/dp/B07536MYBQ;https://m.media-amazon.com/images/I/71wjfOWQhsL._AC_UY218_ML3_.jpg;3.9;https://www.amazon.com/product-reviews/B07536MYBQ;546;Android 7.1.1;6.3;1440x2960;3300;Li-Ion;6;2017-08-23;195;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B0757LYR7P;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-SM-G950UZSAVZW-Certified-Refurbished/dp/B0757LYR7P;https://m.media-amazon.com/images/I/311DkyHrY8L._AC_UY218_ML3_.jpg;5;https://www.amazon.com/product-reviews/B0757LYR7P;2;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
B075QRTVNC;Sony;XperiaXA1Plus;https://www.amazon.com/Sony-Xperia-XA1-Plus-Smartphone/dp/B075QRTVNC;https://m.media-amazon.com/images/I/71cFo5pTY+L._AC_UY218_ML3_.jpg;3.7;https://www.amazon.com/product-reviews/B075QRTVNC;34;Android 7.0;5.5;1080x1920;3430;Li-Ion;4;2017-08-01;189;32;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;150
B075SPVK8D;Samsung;GalaxyNote8;https://www.amazon.com/Samsung-SM-N950U-Galaxy-Verizon-Smartphone/dp/B075SPVK8D;https://m.media-amazon.com/images/I/61kad0RN1eL._AC_UY218_ML3_.jpg;4.4;https://www.amazon.com/product-reviews/B075SPVK8D;54;Android 7.1.1;6.3;1440x2960;3300;Li-Ion;6;2017-08-23;195;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B075ZD2WFN;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-Unlocked-Version-Smartphone/dp/B075ZD2WFN;https://m.media-amazon.com/images/I/71pGMMYD+kL._AC_UY218_ML3_.jpg;3.6;https://www.amazon.com/product-reviews/B075ZD2WFN;19;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
B075ZHWDN2;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-Unlocked-Version-Camera/dp/B075ZHWDN2;https://m.media-amazon.com/images/I/81NCJilmjzL._AC_UY218_ML3_.jpg;3.3;https://www.amazon.com/product-reviews/B075ZHWDN2;10;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
B0764K8Z1H;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-64GB-G950U-Unlocked/dp/B0764K8Z1H;https://m.media-amazon.com/images/I/41SEabj2I3L._AC_UY218_ML3_.jpg;4.1;https://www.amazon.com/product-reviews/B0764K8Z1H;8;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
